withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
6,8,1,1.734281,['n'],1,right,['u'],0,0.1415619,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
7,8,1,1.4178968,['n'],1,right,['e'],1,0.3059831,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
8,8,1,0.9350887,['n'],0,left,['e'],1,0.0985342,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
9,8,1,1.2997863,['n'],1,right,['e'],1,0.0934756,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
10,8,1,1.5682006,['c'],1,left,['u'],0,0.1576759,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
11,8,1,1.6833246,['n'],0,left,['u'],0,0.1673108,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
12,8,1,1.6013253,['n'],1,right,['u'],0,0.1618943,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
13,8,1,2.0510846,['n'],0,left,['u'],0,0.2517912,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
14,8,1,1.1844429,['n'],1,right,['e'],1,0.1011597,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
15,8,1,1.3173341,['n'],1,right,['e'],1,0.1106092,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
16,8,1,2.7667495,['n'],1,right,['e'],1,0.2540282,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
17,8,1,1.0175221,['n'],1,right,['e'],1,0.0938603,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
18,8,1,0.8501889,['n'],1,right,['e'],1,0.0593937,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
19,8,1,1.0836485,['n'],1,right,['e'],1,0.0639186,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
20,8,1,1.8846243,['n'],0,left,['u'],0,0.2121136,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
21,8,1,1.4174746,['n'],0,left,['e'],1,0.1654765,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
22,8,1,1.9174843,['c'],0,right,['u'],0,0.1170489,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
23,8,1,1.1184311,['c'],1,left,['e'],1,0.1976264,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
24,8,1,1.4346859,['c'],1,left,['u'],0,0.1504669,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
25,8,1,1.59982,['n'],0,left,['u'],0,0.547288,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
26,8,1,1.3670194,['c'],1,left,['u'],0,0.1208366,0.4,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
27,8,1,0.6839715,['n'],1,right,['e'],1,0.1368137,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
28,8,1,1.6677963,['n'],0,left,['u'],0,0.1647219,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
29,8,1,1.5832514,['c'],1,left,['u'],0,0.1297759,0.4,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
30,8,1,1.8170156,['n'],0,left,['u'],0,0.133975,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
31,8,1,1.6179826,['n'],0,left,['u'],0,0.145839,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
32,8,1,0.7854878,['n'],1,right,['e'],1,0.0788198,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
33,8,1,1.533875,['c'],0,right,['u'],0,0.1451835,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
34,8,1,1.5685845,['n'],0,left,['u'],0,0.1753252,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
35,8,1,1.0165801,['n'],1,right,['e'],1,0.066452,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
36,8,1,1.8845668,['c'],1,left,['u'],0,0.1350799,0.4,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
37,8,1,2.9166539,['n'],1,right,['u'],0,0.1746172,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
38,8,1,1.3841709,['c'],1,left,['u'],0,0.1476902,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
39,8,1,2.782757,['n'],1,right,['u'],0,0.0965348,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
40,8,1,2.584601,['n'],0,left,['u'],0,0.2160716,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
41,8,1,3.0507611,['n'],1,right,['e'],1,0.279931,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
42,8,1,1.6349726,['c'],1,left,['u'],0,0.1087156,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
43,8,1,2.4681154,['c'],1,left,['u'],0,0.089524,0.2,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
44,8,1,1.35119,['n'],1,right,['u'],0,0.0179268,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
45,8,1,1.2337344,['c'],1,left,['e'],1,0.3858596,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
46,8,1,2.6332679,['n'],0,left,['u'],0,0.4924973,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
47,8,1,2.4345374,['n'],0,left,['u'],0,0.137812,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
48,8,1,1.2011525,['n'],1,right,['e'],1,0.1189857,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
49,8,1,1.3505161,['n'],1,right,['e'],1,0.1582616,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
50,8,1,1.8178733,['n'],1,right,['e'],1,0.1460529,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
51,8,1,2.3013709,['c'],0,right,['u'],0,0.1951105,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
52,8,1,2.4011143,['n'],0,left,['u'],0,0.1733709,0.1,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
53,8,1,1.3338347,['n'],1,right,['u'],0,0.1800608,0.1,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
54,8,1,1.1010558,['c'],1,left,['e'],1,0.1309766,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
55,8,1,1.3181811,['n'],1,right,['e'],1,0.1389937,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
56,8,1,0.8182634,['n'],1,right,['e'],1,0.0723239,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
57,8,1,0.9007841,['c'],1,left,['e'],1,0.1635953,0.2,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
58,8,1,0.816219,['n'],1,right,['e'],1,0.1418316,0.4,1,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
59,8,1,1.2008511,['n'],1,right,['u'],0,0.1558599,0.4,0,0,AccFast,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
0,9,1,1.417634,['n'],1,right,['e'],1,0.5769424,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
1,9,1,1.566682,['n'],1,right,['e'],1,0.2698039,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
2,9,1,1.3015479,['c'],1,left,['e'],1,0.2895856,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
3,9,1,1.6180666,['n'],1,right,['u'],0,0.3599214,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
4,9,1,1.9850311,['n'],0,left,['u'],0,0.5101896,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
5,9,1,2.0179869,['c'],1,left,['u'],0,0.5235096,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
6,9,1,1.3850529,['c'],1,left,['e'],1,0.3057697,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
7,9,1,2.1838647,['n'],0,left,['e'],1,0.4483269,0.4,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
8,9,1,2.6658435,['n'],0,left,['u'],0,0.5514609,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
9,9,1,1.9831533,['c'],1,left,['u'],0,0.3559396,0.4,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
10,9,1,1.5989571,['n'],1,right,['u'],0,1.0003373,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
11,9,1,2.1019546,['n'],0,left,['u'],0,0.3342983,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
12,9,1,1.7995697,['c'],1,left,['e'],1,0.4441184,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
13,9,1,2.3514077,['c'],1,left,['u'],0,0.4945689,0.4,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
14,9,1,1.2830692,['n'],1,right,['u'],0,1.7549687,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
15,9,1,1.0844587,['n'],1,right,['e'],1,0.3314105,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
16,9,1,1.999519,['c'],1,left,['e'],1,0.3856242,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
17,9,1,0.7327172,['n'],1,right,['e'],1,0.3111475,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
18,9,1,1.3694519,['n'],1,right,['u'],0,0.3255179,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
19,9,1,1.9840854,['n'],1,right,['u'],0,0.3159645,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
20,9,1,1.4501646,['c'],1,left,['e'],1,0.3599433,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
21,9,1,2.7334977,['n'],0,left,['u'],0,0.3353672,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
22,9,1,1.4013255,['c'],1,left,['e'],1,0.6678595,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
23,9,1,2.9153451,['n'],1,right,['u'],0,0.4638244,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
24,9,1,2.2992463,['n'],1,right,['e'],1,0.3241509,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
25,9,1,2.8162208,['c'],1,left,['e'],1,0.2333294,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
26,9,1,1.9655524,['c'],1,left,['e'],1,0.4837466,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
27,9,1,0.833056,['n'],1,right,['e'],1,0.5294995,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
28,9,1,2.0165831,['c'],1,left,['u'],0,0.5265463,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
29,9,1,3.0023796,['c'],1,left,['u'],0,0.546937,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
30,9,1,2.6845215,['c'],1,left,['u'],0,0.2282016,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
31,9,1,2.23454,['n'],0,left,['u'],0,0.5160682,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
32,9,1,2.4325791,['c'],0,right,['u'],0,0.353856,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
33,9,1,3.5507993,['n'],1,right,['u'],0,0.7751151,0.4,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
34,9,1,3.0510149,['n'],1,right,['u'],0,0.5129593,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
35,9,1,1.9345371,['c'],0,right,['u'],0,0.2573272,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
36,9,1,1.8009,['n'],0,left,['u'],0,0.3543679,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
37,9,1,1.4666203,['n'],1,right,['e'],1,0.5254219,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
38,9,1,2.2507175,['c'],0,right,['u'],0,0.2085467,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
39,9,1,2.016148,['n'],0,left,['u'],0,0.5223216,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
40,9,1,3.0832604,['n'],1,right,['u'],0,1.8196809,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
41,9,1,2.2832251,['c'],1,left,['e'],1,0.3627617,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
42,9,1,3.0177541,['c'],0,right,['u'],0,0.2773373,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
43,9,1,1.1842869,['n'],1,right,['e'],1,0.3657783,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
44,9,1,2.4845613,['c'],1,left,['u'],0,0.2540804,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
45,9,1,2.0680015,['c'],0,right,['u'],0,0.3253215,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
46,9,1,1.5679018,['n'],0,left,['e'],1,0.3309838,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
47,9,1,1.2503709,['c'],0,right,['u'],0,0.574022,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
48,9,1,1.0022569,['n'],1,right,['e'],1,0.3217148,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
49,9,1,2.3675531,['n'],0,left,['u'],0,0.3447184,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
50,9,1,2.2509625,['n'],1,right,['u'],0,0.5647298,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
51,9,1,1.8846964,['c'],0,right,['u'],0,0.3403412,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
52,9,1,2.3845885,['n'],1,right,['e'],1,0.3621445,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
53,9,1,1.8836028,['n'],1,right,['u'],0,0.4025035,0.2,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
54,9,1,1.1676427,['c'],1,left,['e'],1,0.726393,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
55,9,1,0.7341856,['c'],1,left,['e'],1,0.5267286,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
56,9,1,1.4014672,['c'],1,left,['e'],1,0.4522941,0.1,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
57,9,1,0.818074,['n'],1,right,['e'],1,0.2919796,0.2,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
58,9,1,1.6010562,['n'],1,right,['e'],1,0.3149197,0.4,1,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
59,9,1,1.4685942,['c'],1,left,['u'],0,0.2301116,0.1,0,0,AccAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
0,10,1,1.6175759,['n'],0,left,['u'],0,0.21889,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
1,10,1,1.3668561,['n'],1,right,['u'],0,0.1417997,0.2,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
2,10,1,1.9511956,['n'],0,left,['e'],1,0.1094294,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
3,10,1,1.3841771,['n'],0,left,['u'],0,0.1323871,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
4,10,1,1.1661384,['n'],1,right,['e'],1,0.1795991,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
5,10,1,1.3178584,['c'],1,left,['u'],0,0.1055182,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
6,10,1,2.3176647,['n'],0,left,['u'],0,0.138557,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
7,10,1,1.6344968,['n'],1,right,['e'],1,0.1021132,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
8,10,1,1.7517883,['c'],0,right,['u'],0,0.1106489,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
9,10,1,1.3347092,['n'],1,right,['e'],1,0.0874395,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
10,10,1,2.1506919,['n'],1,right,['e'],1,0.0968166,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
11,10,1,3.4342467,['n'],1,right,['e'],1,0.1015835,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
12,10,1,0.9338235,['n'],1,right,['e'],1,0.1104913,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
13,10,1,1.5339142,['n'],0,left,['u'],0,0.1596007,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
14,10,1,2.3846534,['c'],0,right,['u'],0,0.1247073,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
15,10,1,1.5177814,['c'],1,left,['e'],1,0.158019,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
16,10,1,1.4832952,['n'],1,right,['e'],1,0.1117858,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
17,10,1,1.7345759,['n'],1,right,['e'],1,0.1038209,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
18,10,1,2.4840523,['n'],1,right,['e'],1,0.1315773,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
19,10,1,1.8177822,['c'],0,right,['u'],0,0.1192221,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
20,10,1,1.483254,['n'],0,left,['e'],1,0.1864348,0.2,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
21,10,1,2.3679078,['n'],0,left,['u'],0,0.1500672,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
22,10,1,2.1846932,['n'],0,left,['u'],0,0.1395039,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
23,10,1,1.9176798,['c'],0,right,['u'],0,0.1075269,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
24,10,1,1.0666606,['n'],0,left,['e'],1,0.0800723,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
25,10,1,0.6658895,['n'],1,right,['e'],1,0.116876,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
26,10,1,2.0836901,['n'],0,left,['e'],1,0.2223,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
27,10,1,1.2344204,['n'],1,right,['e'],1,0.1033378,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
28,10,1,1.6003661,['c'],1,left,['u'],0,0.1167695,0.2,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
29,10,1,0.849929,['n'],1,right,['e'],1,0.0965009,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
30,10,1,3.1177564,['n'],0,left,['u'],0,0.1300705,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
31,10,1,3.5342989,['c'],1,left,['u'],0,0.0981781,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
32,10,1,0.8006579,['n'],1,right,['e'],1,0.0641606,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
33,10,1,1.967915,['n'],0,left,['u'],0,0.3050926,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
34,10,1,0.9011717,['n'],1,right,['e'],1,0.0834179,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
35,10,1,0.7680473,['n'],1,right,['e'],1,0.0518757,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
36,10,1,1.6842861,['n'],0,left,['u'],0,0.1289355,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
37,10,1,0.8011088,['n'],0,left,['u'],0,0.2698718,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
38,10,1,0.9667614,['c'],1,left,['u'],0,0.0948478,0.4,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
39,10,1,1.583827,['c'],1,left,['u'],0,0.1103417,0.2,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
40,10,1,1.7013414,['n'],0,left,['u'],0,0.1048274,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
41,10,1,0.7674132,['n'],1,right,['e'],1,0.0888006,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
42,10,1,1.2012875,['n'],0,left,['u'],0,0.103647,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
43,10,1,2.2845931,['n'],1,right,['e'],1,0.154599,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
44,10,1,0.8339066,['n'],1,right,['e'],1,0.0375411,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
45,10,1,0.9016319,['n'],1,right,['e'],1,0.1145612,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
46,10,1,0.9847072,['n'],1,right,['e'],1,0.1684189,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
47,10,1,2.0344194,['n'],0,left,['u'],0,0.3711514,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
48,10,1,2.7177136,['n'],0,left,['u'],0,0.0424267,0.2,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
49,10,1,1.3177235,['n'],0,left,['u'],0,0.1024447,0.1,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
50,10,1,1.8343839,['n'],0,left,['u'],0,0.027764,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
51,10,1,2.1345542,['c'],1,left,['u'],0,0.0874518,0.4,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
52,10,1,1.1172128,['n'],1,right,['e'],1,0.5216739,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
53,10,1,0.9839704,['c'],1,left,['e'],1,0.0478973,0.4,1,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
54,10,1,1.4497173,['c'],1,left,['u'],0,0.118981,0.4,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
55,10,1,1.6839082,['n'],1,right,['u'],0,0.1765108,0.1,0,0,FastAcc,32,18,Woman,Right,NA,3,TRUE,TRUE,TRUE,TRUE
