withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
24,9,1,0.8498068,['n'],0,left,['9'],2,1.4516719,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
25,9,1,0.8156162,['c'],1,left,['3'],4,0.4008244,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
26,9,1,0.9176985,['n'],1,right,['9'],2,1.7845332,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
27,9,1,0.7002429,['c'],1,left,['3'],4,0.5181885,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
28,9,1,1.7002591,['n'],0,left,['8'],3,2.3686262,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
29,9,1,0.6170529,['c'],1,left,['3'],4,1.7998838,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
30,9,1,1.1510805,['n'],1,right,['3'],4,1.4668545,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
31,9,1,0.6169839,['c'],1,left,['3'],4,0.950223,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
32,9,1,0.6332696,['n'],1,right,['3'],4,0.9666898,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
33,9,1,0.8174586,['c'],1,left,['3'],4,0.1001631,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
34,9,1,0.7665245,['c'],1,left,['3'],4,0.3166965,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
35,9,1,0.6178545,['c'],1,left,['3'],4,0.0680513,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
36,9,1,1.3836658,['n'],1,right,['8'],3,3.0998693,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
37,9,1,0.8346108,['c'],1,left,['3'],4,0.5179232,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
38,9,1,1.949414,['c'],0,right,['3'],4,0.7354576,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
39,9,1,0.533891,['c'],1,left,['3'],4,0.4508234,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
40,9,1,1.1170486,['c'],0,right,['3'],4,0.9346811,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
41,9,1,0.6822692,['n'],1,right,['3'],4,0.4854918,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
42,9,1,0.6008776,['c'],0,right,['3'],4,0.1514293,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
43,9,1,0.6160066,['n'],0,left,['3'],4,0.2354354,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
44,9,1,0.3997128,['c'],1,left,['9'],2,0.8845567,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
45,9,1,0.7670611,['n'],1,right,['3'],4,0.7512875,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
46,9,1,0.7348183,['n'],1,right,['3'],4,0.451294,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
47,9,1,0.5511869,['n'],0,left,['3'],4,0.0664727,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
48,9,1,0.6512889,['n'],0,left,['3'],4,0.168306,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
49,9,1,0.5985705,['n'],0,left,['3'],4,0.0674976,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
50,9,1,0.8351948,['n'],1,right,['3'],4,0.100386,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
51,9,1,1.1329497,['c'],1,left,['3'],4,0.1021575,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
52,9,1,0.7181182,['n'],1,right,['3'],4,0.2844614,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
53,9,1,0.5840225,['n'],1,right,['3'],4,0.5180444,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
54,9,1,1.2837745,['n'],1,right,['3'],4,0.4341696,0.4,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
55,9,1,0.5507872,['n'],1,right,['3'],4,0.3183265,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
56,9,1,0.9004705,['n'],0,left,['3'],4,0.4182089,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
57,9,1,1.2337964,['n'],0,left,['3'],4,0.4012643,0.1,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
58,9,1,0.7316537,['n'],0,left,['3'],4,0.401902,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
59,9,1,2.0667045,['n'],0,left,['3'],4,0.0345181,0.2,0,FastAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
0,10,1,0.900421,['n'],1,right,['8'],3,0.0852647,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
1,10,1,0.5672748,['n'],1,right,['3'],4,0.1013393,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
2,10,1,0.7007947,['n'],1,right,['3'],4,0.1013423,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
3,10,1,0.4671709,['c'],1,left,['3'],4,0.0327406,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
4,10,1,0.8186267,['n'],0,left,['3'],4,0.0180707,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
5,10,1,0.583604,['n'],0,left,['3'],4,1.1182738,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
6,10,1,0.7332236,['c'],0,right,['3'],4,0.0515368,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
7,10,1,0.5342023,['n'],1,right,['3'],4,0.0180221,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
8,10,1,0.5495989,['n'],1,right,['3'],4,0.2018048,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
9,10,1,1.1834865,['n'],0,left,['3'],4,0.0513081,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
10,10,1,0.9655136,['c'],0,right,['3'],4,0.4688308,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
11,10,1,1.1661596,['c'],1,left,['3'],4,0.0335157,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
12,10,1,0.6677167,['n'],1,right,['3'],4,0.0179456,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
13,10,1,0.4847142,['c'],1,left,['3'],4,0.8003949,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
14,10,1,0.5510033,['n'],1,right,['3'],4,0.1176774,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
15,10,1,0.5832747,['n'],0,left,['3'],4,0.0181288,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
16,10,1,0.7513234,['c'],0,right,['3'],4,0.0845477,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
17,10,1,2.4498399,['c'],1,left,['9'],2,0.0183572,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
18,10,1,0.8834361,['n'],1,right,['3'],4,0.1018735,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
19,10,1,0.6165224,['n'],1,right,['3'],4,0.1180648,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
20,10,1,2.083809,['n'],0,left,['9'],2,0.1017688,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
21,10,1,0.7342419,['n'],1,right,['3'],4,0.1350789,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
22,10,1,0.5335387,['n'],0,left,['3'],4,0.136181,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
23,10,1,0.5843567,['n'],1,right,['3'],4,0.0179036,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
24,10,1,0.5842541,['n'],1,right,['3'],4,0.1180425,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
25,10,1,0.6345285,['n'],1,right,['3'],4,0.0847152,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
26,10,1,0.6659802,['n'],1,right,['3'],4,0.1358342,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
27,10,1,0.53243,['c'],1,left,['3'],4,0.1347587,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
28,10,1,0.5176203,['c'],1,left,['3'],4,1.3512803,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
29,10,1,0.7338093,['n'],1,right,['3'],4,0.0668495,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
30,10,1,0.6179675,['c'],1,left,['3'],4,0.1173929,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
31,10,1,0.5493566,['n'],0,left,['3'],4,0.0514381,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
32,10,1,0.6817871,['c'],1,left,['3'],4,0.1516292,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
33,10,1,0.6329482,['c'],1,left,['3'],4,0.0502525,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
34,10,1,0.9500903,['c'],1,left,['3'],4,0.0351768,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
35,10,1,0.4170104,['c'],1,left,['3'],4,0.0676928,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
36,10,1,0.5499633,['c'],1,left,['3'],4,0.1013077,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
37,10,1,0.8333119,['n'],0,left,['3'],4,0.0518624,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
38,10,1,0.3326093,['c'],1,left,['3'],4,0.1185847,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
39,10,1,0.6178074,['n'],1,right,['3'],4,0.084546,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
40,10,1,0.7164181,['c'],1,left,['3'],4,0.1012324,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
41,10,1,0.6326189,['c'],1,left,['3'],4,0.0842225,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
42,10,1,0.5159069,['c'],1,left,['3'],4,0.1017865,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
43,10,1,0.6339221,['c'],1,left,['3'],4,0.0835645,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
44,10,1,0.6346875,['c'],1,left,['3'],4,0.0347247,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
45,10,1,0.5327066,['n'],1,right,['3'],4,0.0184601,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
46,10,1,1.7341195,['n'],1,right,['3'],4,0.0692132,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
47,10,1,0.899734,['n'],1,right,['3'],4,0.0681214,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
48,10,1,0.5495732,['c'],1,left,['3'],4,0.085024,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
49,10,1,0.4674635,['c'],0,right,['3'],4,0.1182616,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
50,10,1,0.4673047,['c'],1,left,['3'],4,0.0178112,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
51,10,1,0.9340083,['c'],1,left,['3'],4,0.0847423,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
52,10,1,0.4841173,['c'],0,right,['3'],4,0.084679,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
53,10,1,0.3324245,['c'],0,right,['3'],4,0.1188287,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
54,10,1,0.46708,['c'],0,right,['3'],4,0.1681214,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
55,10,1,0.5506633,['c'],1,left,['3'],4,0.8671664,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
56,10,1,0.4997708,['c'],0,right,['3'],4,0.1189279,0.1,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
57,10,1,0.3164061,['c'],0,right,['3'],4,0.202504,0.4,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
58,10,1,0.7005423,['c'],0,right,['3'],4,0.0666773,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
59,10,1,0.4843837,['n'],1,right,['3'],4,0.0690672,0.2,0,FastFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
0,11,1,1.3844316,['c'],0,right,['3'],4,1.5844786,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
1,11,1,1.2004871,['c'],0,right,['3'],4,0.3513736,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
2,11,1,0.7156672,['n'],0,left,['3'],4,0.5357292,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
3,11,1,0.6510571,['c'],1,left,['3'],4,0.251767,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
4,11,1,0.5322277,['n'],0,left,['3'],4,0.0836361,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
5,11,1,0.7169977,['n'],0,left,['3'],4,0.3349662,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
6,11,1,0.6504281,['n'],1,right,['3'],4,0.3513986,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
7,11,1,0.4668406,['c'],1,left,['3'],4,0.1666789,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
8,11,1,0.6009827,['n'],0,left,['3'],4,0.1001422,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
9,11,1,0.5843565,['c'],1,left,['3'],4,0.0673934,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
10,11,1,0.6839275,['n'],1,right,['3'],4,0.0679392,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
11,11,1,0.450285,['c'],1,left,['3'],4,0.0854609,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
12,11,1,0.5510199,['n'],1,right,['3'],4,0.0846723,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
13,11,1,0.3332081,['c'],1,left,['3'],4,0.1024453,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
14,11,1,0.5159195,['n'],0,left,['3'],4,0.118862,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
15,11,1,0.3492224,['c'],0,right,['3'],4,0.068185,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
16,11,1,0.5996401,['n'],0,left,['3'],4,0.1023481,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
17,11,1,0.8837181,['n'],1,right,['3'],4,0.0675016,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
18,11,1,0.5503941,['n'],1,right,['3'],4,0.0679011,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
19,11,1,0.5839928,['n'],1,right,['3'],4,0.0514209,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
20,11,1,0.6837077,['c'],1,left,['3'],4,0.0347877,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
21,11,1,0.583385,['n'],1,right,['3'],4,0.0840701,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
22,11,1,0.4169987,['c'],1,left,['3'],4,0.0346196,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
23,11,1,0.4505244,['n'],0,left,['3'],4,0.101486,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
24,11,1,0.5657271,['n'],0,left,['9'],2,1.0844638,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
25,11,1,1.9838042,['n'],1,right,['3'],4,0.38443,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
26,11,1,0.8340633,['c'],1,left,['3'],4,0.0686317,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
27,11,1,0.5505809,['c'],0,right,['3'],4,0.0345775,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
28,11,1,0.6328771,['n'],1,right,['3'],4,0.0521964,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
29,11,1,0.8012267,['n'],1,right,['3'],4,0.0507799,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
30,11,1,0.6326962,['n'],1,right,['3'],4,0.0182825,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
31,11,1,0.5501347,['c'],1,left,['3'],4,0.0847411,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
32,11,1,0.5840402,['n'],1,right,['3'],4,0.0347758,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
33,11,1,0.5670271,['c'],1,left,['3'],4,0.0350303,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
34,11,1,0.6837532,['n'],1,right,['3'],4,0.0351047,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
35,11,1,0.6173329,['c'],1,left,['3'],4,0.0998867,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
36,11,1,0.6341349,['c'],1,left,['3'],4,0.0847451,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
37,11,1,0.6000801,['c'],1,left,['3'],4,0.0849238,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
38,11,1,0.58468,['c'],1,left,['3'],4,0.0848653,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
39,11,1,0.8000826,['c'],0,right,['3'],4,0.1674634,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
40,11,1,0.6829065,['c'],0,right,['3'],4,0.0517327,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
41,11,1,1.267596,['n'],1,right,"['8', '9']",3,0.1183122,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
42,11,1,0.7012428,['c'],1,left,['3'],4,0.0348242,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
43,11,1,1.6997332,['c'],1,left,['3'],4,0.0500014,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
44,11,1,1.3331868,['n'],1,right,['3'],4,0.5014173,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
45,11,1,1.0500546,['c'],0,right,['3'],4,0.1348212,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
46,11,1,1.1174543,['c'],0,right,['3'],4,0.151271,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
47,11,1,0.8675602,['c'],1,left,['3'],4,0.0667352,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
48,11,1,0.8152389,['n'],1,right,['3'],4,0.3338497,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
49,11,1,0.6519871,['c'],1,left,['2'],5,0.2012386,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
50,11,1,0.8654397,['c'],0,right,['1'],6,0.2022994,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
51,11,1,1.3663813,['c'],1,left,['3'],4,0.2013669,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
52,11,1,0.7331692,['n'],1,right,['8'],3,0.150819,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
53,11,1,0.7514729,['n'],0,left,['9'],2,1.5005575,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
54,11,1,1.167564,['c'],0,right,['2'],5,0.1180907,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
55,11,1,0.8665233,['c'],1,left,['3'],4,0.0515798,0.1,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
56,11,1,1.1337103,['n'],1,right,['3'],4,0.0681875,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
57,11,1,1.5332509,['c'],0,right,['3'],4,0.1339886,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
58,11,1,0.7514892,['n'],1,right,['3'],4,0.1182662,0.2,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
59,11,1,0.8666559,['c'],1,left,['3'],4,0.2008786,0.4,0,AccFast,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
0,12,1,2.0013179,['c'],1,left,['3'],4,1.0184457,0.2,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
1,12,1,1.4328672,['c'],0,right,['3'],4,0.2678991,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
2,12,1,0.6333206,['c'],0,right,['3'],4,0.1179756,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
3,12,1,0.8505349,['c'],1,left,['3'],4,0.4518099,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
4,12,1,0.7991203,['c'],1,left,['3'],4,0.0516017,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
5,12,1,1.4178784,['n'],1,right,['3'],4,0.068127,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
6,12,1,0.86665,['n'],1,right,['3'],4,0.4000138,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
7,12,1,0.6506673,['n'],1,right,['3'],4,0.2669107,0.2,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
8,12,1,0.6840783,['n'],1,right,['3'],4,0.4345425,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
9,12,1,1.417003,['n'],0,left,['9'],2,0.3165974,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
10,12,1,0.7512191,['c'],1,left,['3'],4,0.101341,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
11,12,1,1.3994549,['n'],1,right,['9'],2,0.1180037,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
12,12,1,1.0835584,['n'],1,right,['3'],4,0.2667087,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
13,12,1,1.618196,['c'],1,left,['3'],4,0.1180856,0.2,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
14,12,1,1.0004785,['c'],1,left,['3'],4,0.2845963,0.4,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
15,12,1,0.5997779,['c'],0,right,['3'],4,0.1521925,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
16,12,1,1.9839303,['n'],0,left,['9'],2,0.0350521,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
17,12,1,1.1996284,['c'],0,right,['2'],5,0.201208,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
18,12,1,1.2666271,['n'],1,right,['3'],4,3.1670114,0.1,0,AccAcc,28,18,Woman,Right,NA,19,TRUE,TRUE,TRUE,TRUE
